registry_id	ligand	receptor	ligand_entity_type	receptor_entity_type	ligand_components	receptor_components	source_methods	source_resources	source_databases	source_record_ids	pathway_labels	interaction_annotations	evidence_notes	cofactor_annotations	species_scope	direct_lr_candidate
LRREG_007603	Slc6a6_Gad1	Gabbr1	complex	gene	Slc6a6|Gad1	Gabbr1	cellchat	CellChatDB.mouse		GABA-B-GAD1_SLC6A6_GABBR1	GABA-B	Non-protein Signaling	PMID: 32871173;PMID: 30541966		mouse	true
LRREG_007604	Slc6a6_Gad1	Gabbr2	complex	gene	Slc6a6|Gad1	Gabbr2	cellchat	CellChatDB.mouse		GABA-B-GAD1_SLC6A6_GABBR2	GABA-B	Non-protein Signaling	PMID: 32871173;PMID: 30541966		mouse	true
LRREG_007605	Slc6a6_Gad1	Gabra1_Gabrb2	complex	complex	Slc6a6|Gad1	Gabra1|Gabrb2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A1B2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007606	Slc6a6_Gad1	Gabra1_Gabrb2_Gabrd	complex	complex	Slc6a6|Gad1	Gabra1|Gabrb2|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A1B2D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007607	Slc6a6_Gad1	Gabra1_Gabrb2_Gabrg2	complex	complex	Slc6a6|Gad1	Gabra1|Gabrb2|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A1B2G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007608	Slc6a6_Gad1	Gabra1_Gabrb3	complex	complex	Slc6a6|Gad1	Gabra1|Gabrb3	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A1B3	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007609	Slc6a6_Gad1	Gabra1_Gabrb3_Gabrg2	complex	complex	Slc6a6|Gad1	Gabra1|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A1B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007610	Slc6a6_Gad1	Gabra2_Gabrb3_Gabrg2	complex	complex	Slc6a6|Gad1	Gabra2|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A2B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007611	Slc6a6_Gad1	Gabra3_Gabrb3_Gabre	complex	complex	Slc6a6|Gad1	Gabra3|Gabrb3|Gabre	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A3B3E	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007612	Slc6a6_Gad1	Gabra3_Gabrb3_Gabrg2	complex	complex	Slc6a6|Gad1	Gabra3|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A3B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007613	Slc6a6_Gad1	Gabra3_Gabrb3_Gabrq	complex	complex	Slc6a6|Gad1	Gabra3|Gabrb3|Gabrq	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A3B3Q	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007614	Slc6a6_Gad1	Gabra4_Gabrb2_Gabrd	complex	complex	Slc6a6|Gad1	Gabra4|Gabrb2|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A4B2D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007615	Slc6a6_Gad1	Gabra4_Gabrb3_Gabrd	complex	complex	Slc6a6|Gad1	Gabra4|Gabrb3|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A4B3D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007616	Slc6a6_Gad1	Gabra4_Gabrb3_Gabrg2	complex	complex	Slc6a6|Gad1	Gabra4|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A4B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007617	Slc6a6_Gad1	Gabra5_Gabrb3_Gabrg2	complex	complex	Slc6a6|Gad1	Gabra5|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A5B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007618	Slc6a6_Gad1	Gabra6_Gabrb3_Gabrd	complex	complex	Slc6a6|Gad1	Gabra6|Gabrb3|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A6B3D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007619	Slc6a6_Gad1	Gabra6_Gabrb3_Gabrg2	complex	complex	Slc6a6|Gad1	Gabra6|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A6_GABR_A6B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007620	Slc6a6_Gad2	Gabbr1	complex	gene	Slc6a6|Gad2	Gabbr1	cellchat	CellChatDB.mouse		GABA-B-GAD2_SLC6A6_GABBR1	GABA-B	Non-protein Signaling	PMID: 32871173;PMID: 30541966		mouse	true
LRREG_007621	Slc6a6_Gad2	Gabbr2	complex	gene	Slc6a6|Gad2	Gabbr2	cellchat	CellChatDB.mouse		GABA-B-GAD2_SLC6A6_GABBR2	GABA-B	Non-protein Signaling	PMID: 32871173;PMID: 30541966		mouse	true
LRREG_007622	Slc6a6_Gad2	Gabra1_Gabrb2	complex	complex	Slc6a6|Gad2	Gabra1|Gabrb2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A1B2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007623	Slc6a6_Gad2	Gabra1_Gabrb2_Gabrd	complex	complex	Slc6a6|Gad2	Gabra1|Gabrb2|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A1B2D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007624	Slc6a6_Gad2	Gabra1_Gabrb2_Gabrg2	complex	complex	Slc6a6|Gad2	Gabra1|Gabrb2|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A1B2G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007625	Slc6a6_Gad2	Gabra1_Gabrb3	complex	complex	Slc6a6|Gad2	Gabra1|Gabrb3	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A1B3	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007626	Slc6a6_Gad2	Gabra1_Gabrb3_Gabrg2	complex	complex	Slc6a6|Gad2	Gabra1|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A1B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007627	Slc6a6_Gad2	Gabra2_Gabrb3_Gabrg2	complex	complex	Slc6a6|Gad2	Gabra2|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A2B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007628	Slc6a6_Gad2	Gabra3_Gabrb3_Gabre	complex	complex	Slc6a6|Gad2	Gabra3|Gabrb3|Gabre	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A3B3E	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007629	Slc6a6_Gad2	Gabra3_Gabrb3_Gabrg2	complex	complex	Slc6a6|Gad2	Gabra3|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A3B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007630	Slc6a6_Gad2	Gabra3_Gabrb3_Gabrq	complex	complex	Slc6a6|Gad2	Gabra3|Gabrb3|Gabrq	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A3B3Q	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007631	Slc6a6_Gad2	Gabra4_Gabrb2_Gabrd	complex	complex	Slc6a6|Gad2	Gabra4|Gabrb2|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A4B2D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007632	Slc6a6_Gad2	Gabra4_Gabrb3_Gabrd	complex	complex	Slc6a6|Gad2	Gabra4|Gabrb3|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A4B3D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007633	Slc6a6_Gad2	Gabra4_Gabrb3_Gabrg2	complex	complex	Slc6a6|Gad2	Gabra4|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A4B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007634	Slc6a6_Gad2	Gabra5_Gabrb3_Gabrg2	complex	complex	Slc6a6|Gad2	Gabra5|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A5B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007635	Slc6a6_Gad2	Gabra6_Gabrb3_Gabrd	complex	complex	Slc6a6|Gad2	Gabra6|Gabrb3|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A6B3D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007636	Slc6a6_Gad2	Gabra6_Gabrb3_Gabrg2	complex	complex	Slc6a6|Gad2	Gabra6|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A6_GABR_A6B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007637	Slc6a8	Lifr	gene	gene	Slc6a8	Lifr	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_007638	Slc6a8_Gad1	Gabbr1	complex	gene	Slc6a8|Gad1	Gabbr1	cellchat	CellChatDB.mouse		GABA-B-GAD1_SLC6A8_GABBR1	GABA-B	Non-protein Signaling	PMID: 32871173;PMID: 30541966		mouse	true
LRREG_007639	Slc6a8_Gad1	Gabbr2	complex	gene	Slc6a8|Gad1	Gabbr2	cellchat	CellChatDB.mouse		GABA-B-GAD1_SLC6A8_GABBR2	GABA-B	Non-protein Signaling	PMID: 32871173;PMID: 30541966		mouse	true
LRREG_007640	Slc6a8_Gad1	Gabra1_Gabrb2	complex	complex	Slc6a8|Gad1	Gabra1|Gabrb2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A1B2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007641	Slc6a8_Gad1	Gabra1_Gabrb2_Gabrd	complex	complex	Slc6a8|Gad1	Gabra1|Gabrb2|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A1B2D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007642	Slc6a8_Gad1	Gabra1_Gabrb2_Gabrg2	complex	complex	Slc6a8|Gad1	Gabra1|Gabrb2|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A1B2G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007643	Slc6a8_Gad1	Gabra1_Gabrb3	complex	complex	Slc6a8|Gad1	Gabra1|Gabrb3	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A1B3	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007644	Slc6a8_Gad1	Gabra1_Gabrb3_Gabrg2	complex	complex	Slc6a8|Gad1	Gabra1|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A1B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007645	Slc6a8_Gad1	Gabra2_Gabrb3_Gabrg2	complex	complex	Slc6a8|Gad1	Gabra2|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A2B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007646	Slc6a8_Gad1	Gabra3_Gabrb3_Gabre	complex	complex	Slc6a8|Gad1	Gabra3|Gabrb3|Gabre	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A3B3E	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007647	Slc6a8_Gad1	Gabra3_Gabrb3_Gabrg2	complex	complex	Slc6a8|Gad1	Gabra3|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A3B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007648	Slc6a8_Gad1	Gabra3_Gabrb3_Gabrq	complex	complex	Slc6a8|Gad1	Gabra3|Gabrb3|Gabrq	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A3B3Q	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007649	Slc6a8_Gad1	Gabra4_Gabrb2_Gabrd	complex	complex	Slc6a8|Gad1	Gabra4|Gabrb2|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A4B2D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007650	Slc6a8_Gad1	Gabra4_Gabrb3_Gabrd	complex	complex	Slc6a8|Gad1	Gabra4|Gabrb3|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A4B3D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007651	Slc6a8_Gad1	Gabra4_Gabrb3_Gabrg2	complex	complex	Slc6a8|Gad1	Gabra4|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A4B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007652	Slc6a8_Gad1	Gabra5_Gabrb3_Gabrg2	complex	complex	Slc6a8|Gad1	Gabra5|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A5B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007653	Slc6a8_Gad1	Gabra6_Gabrb3_Gabrd	complex	complex	Slc6a8|Gad1	Gabra6|Gabrb3|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A6B3D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007654	Slc6a8_Gad1	Gabra6_Gabrb3_Gabrg2	complex	complex	Slc6a8|Gad1	Gabra6|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD1_SLC6A8_GABR_A6B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007655	Slc6a8_Gad2	Gabbr1	complex	gene	Slc6a8|Gad2	Gabbr1	cellchat	CellChatDB.mouse		GABA-B-GAD2_SLC6A8_GABBR1	GABA-B	Non-protein Signaling	PMID: 32871173;PMID: 30541966		mouse	true
LRREG_007656	Slc6a8_Gad2	Gabbr2	complex	gene	Slc6a8|Gad2	Gabbr2	cellchat	CellChatDB.mouse		GABA-B-GAD2_SLC6A8_GABBR2	GABA-B	Non-protein Signaling	PMID: 32871173;PMID: 30541966		mouse	true
LRREG_007657	Slc6a8_Gad2	Gabra1_Gabrb2	complex	complex	Slc6a8|Gad2	Gabra1|Gabrb2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A1B2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007658	Slc6a8_Gad2	Gabra1_Gabrb2_Gabrd	complex	complex	Slc6a8|Gad2	Gabra1|Gabrb2|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A1B2D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007659	Slc6a8_Gad2	Gabra1_Gabrb2_Gabrg2	complex	complex	Slc6a8|Gad2	Gabra1|Gabrb2|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A1B2G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007660	Slc6a8_Gad2	Gabra1_Gabrb3	complex	complex	Slc6a8|Gad2	Gabra1|Gabrb3	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A1B3	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007661	Slc6a8_Gad2	Gabra1_Gabrb3_Gabrg2	complex	complex	Slc6a8|Gad2	Gabra1|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A1B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007662	Slc6a8_Gad2	Gabra2_Gabrb3_Gabrg2	complex	complex	Slc6a8|Gad2	Gabra2|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A2B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007663	Slc6a8_Gad2	Gabra3_Gabrb3_Gabre	complex	complex	Slc6a8|Gad2	Gabra3|Gabrb3|Gabre	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A3B3E	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007664	Slc6a8_Gad2	Gabra3_Gabrb3_Gabrg2	complex	complex	Slc6a8|Gad2	Gabra3|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A3B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007665	Slc6a8_Gad2	Gabra3_Gabrb3_Gabrq	complex	complex	Slc6a8|Gad2	Gabra3|Gabrb3|Gabrq	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A3B3Q	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007666	Slc6a8_Gad2	Gabra4_Gabrb2_Gabrd	complex	complex	Slc6a8|Gad2	Gabra4|Gabrb2|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A4B2D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007667	Slc6a8_Gad2	Gabra4_Gabrb3_Gabrd	complex	complex	Slc6a8|Gad2	Gabra4|Gabrb3|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A4B3D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007668	Slc6a8_Gad2	Gabra4_Gabrb3_Gabrg2	complex	complex	Slc6a8|Gad2	Gabra4|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A4B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007669	Slc6a8_Gad2	Gabra5_Gabrb3_Gabrg2	complex	complex	Slc6a8|Gad2	Gabra5|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A5B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007670	Slc6a8_Gad2	Gabra6_Gabrb3_Gabrd	complex	complex	Slc6a8|Gad2	Gabra6|Gabrb3|Gabrd	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A6B3D	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007671	Slc6a8_Gad2	Gabra6_Gabrb3_Gabrg2	complex	complex	Slc6a8|Gad2	Gabra6|Gabrb3|Gabrg2	cellchat	CellChatDB.mouse		GABA-A-GAD2_SLC6A8_GABR_A6B3G2	GABA-A	Non-protein Signaling	PMID: 34417930;PMID: 23038269		mouse	true
LRREG_007672	Slc6a9_Shmt1	Glra1_Glrb	complex	complex	Slc6a9|Shmt1	Glra1|Glrb	cellchat	CellChatDB.mouse		Glycine-Gly-SHMT1_SLC6A9_GLR_A1B	Glycine	Non-protein Signaling	PMID: 9131721		mouse	true
LRREG_007673	Slc6a9_Shmt1	Glra2	complex	gene	Slc6a9|Shmt1	Glra2	cellchat	CellChatDB.mouse		Glycine-Gly-SHMT1_SLC6A9_GLRA2	Glycine	Non-protein Signaling	PMID: 9131721		mouse	true
LRREG_007674	Slc6a9_Shmt2	Glra1_Glrb	complex	complex	Slc6a9|Shmt2	Glra1|Glrb	cellchat	CellChatDB.mouse		Glycine-Gly-SHMT2_SLC6A9_GLR_A1B	Glycine	Non-protein Signaling	PMID: 9131721		mouse	true
LRREG_007675	Slc6a9_Shmt2	Glra2	complex	gene	Slc6a9|Shmt2	Glra2	cellchat	CellChatDB.mouse		Glycine-Gly-SHMT2_SLC6A9_GLRA2	Glycine	Non-protein Signaling	PMID: 9131721		mouse	true
LRREG_007676	Slit1	Flrt3	gene	gene	Slit1	Flrt3	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_007677	Slit1	Gpc1	gene	gene	Slit1	Gpc1	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_007678	Slit1	Robo1	gene	gene	Slit1	Robo1	cellchat|liana|nichenet	CellChatDB.mouse|mouseconsensus|nichenet_v2_mouse_lr_network	omnipath	SLIT1_ROBO1	SLIT	Secreted Signaling	PMID:10102268		mouse	true
LRREG_007679	Slit1	Robo2	gene	gene	Slit1	Robo2	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_007680	Slit1	Sdc1	gene	gene	Slit1	Sdc1	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_007681	Slit2	App	gene	gene	Slit2	App	liana	mouseconsensus							mouse	true
LRREG_007682	Slit2	Dcc	gene	gene	Slit2	Dcc	liana	mouseconsensus							mouse	true
LRREG_007683	Slit2	Gpc1	gene	gene	Slit2	Gpc1	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_007684	Slit2	Plxna1	gene	gene	Slit2	Plxna1	liana	mouseconsensus							mouse	true
LRREG_007685	Slit2	Robo1	gene	gene	Slit2	Robo1	cellchat|liana|nichenet	CellChatDB.mouse|mouseconsensus|nichenet_v2_mouse_lr_network	omnipath	SLIT2_ROBO1	SLIT	Secreted Signaling	PMID:10102268		mouse	true
LRREG_007686	Slit2	Robo2	gene	gene	Slit2	Robo2	cellchat|liana|nichenet	CellChatDB.mouse|mouseconsensus|nichenet_v2_mouse_lr_network	omnipath	SLIT2_ROBO2	SLIT	Secreted Signaling	PMID:10102268		mouse	true
LRREG_007687	Slit2	Robo4	gene	gene	Slit2	Robo4	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_007688	Slit2	Sdc1	gene	gene	Slit2	Sdc1	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_007689	Slit3	Robo1	gene	gene	Slit3	Robo1	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_007690	Slit3	Robo2	gene	gene	Slit3	Robo2	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_007691	Slit3	Robo4	gene	gene	Slit3	Robo4	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_007692	Slitrk1	Enpep	gene	gene	Slitrk1	Enpep	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	nichenet_verschueren						mouse	true
LRREG_007693	Slitrk1	Ptprd	gene	gene	Slitrk1	Ptprd	cellchat|nichenet	CellChatDB.mouse|nichenet_v2_mouse_lr_network	omnipath	SLITRK1_PTPRD	SLITRK	Secreted Signaling	PMID: 30648269;PMID: 30822649		mouse	true
LRREG_007694	Slitrk1	Ptprs	gene	gene	Slitrk1	Ptprs	cellchat|liana|nichenet	CellChatDB.mouse|mouseconsensus|nichenet_v2_mouse_lr_network	omnipath	SLITRK1_PTPRS	SLITRK	Secreted Signaling	PMID: 30648269;PMID: 30822649		mouse	true
LRREG_007695	Slitrk1	Tnfrsf11b	gene	gene	Slitrk1	Tnfrsf11b	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_007696	Slitrk2	Ptprd	gene	gene	Slitrk2	Ptprd	cellchat|nichenet	CellChatDB.mouse|nichenet_v2_mouse_lr_network	omnipath	SLITRK2_PTPRD	SLITRK	Secreted Signaling	PMID: 30648269;PMID: 30822649		mouse	true
LRREG_007697	Slitrk2	Ptprs	gene	gene	Slitrk2	Ptprs	cellchat|liana|nichenet	CellChatDB.mouse|mouseconsensus|nichenet_v2_mouse_lr_network	omnipath	SLITRK2_PTPRS	SLITRK	Secreted Signaling	PMID: 30648269;PMID: 30822649		mouse	true
LRREG_007698	Slitrk3	Ptprd	gene	gene	Slitrk3	Ptprd	cellchat|nichenet	CellChatDB.mouse|nichenet_v2_mouse_lr_network	omnipath	SLITRK3_PTPRD	SLITRK	Secreted Signaling	PMID: 30648269;PMID: 30822649		mouse	true
LRREG_007699	Slitrk3	Ptprs	gene	gene	Slitrk3	Ptprs	liana|nichenet	mouseconsensus|nichenet_v2_mouse_lr_network	omnipath						mouse	true
LRREG_007700	Slitrk4	Ptprd	gene	gene	Slitrk4	Ptprd	nichenet	nichenet_v2_mouse_lr_network	nichenet_verschueren						mouse	true
LRREG_007701	Slitrk4	Ptprs	gene	gene	Slitrk4	Ptprs	cellchat|nichenet	CellChatDB.mouse|nichenet_v2_mouse_lr_network	nichenet_verschueren	SLITRK4_PTPRS	SLITRK	Secreted Signaling	PMID: 30648269;PMID: 30822649		mouse	true
LRREG_007702	Slitrk5	Ptprd	gene	gene	Slitrk5	Ptprd	nichenet	nichenet_v2_mouse_lr_network	omnipath						mouse	true
