tf_key	display_symbols	species_scopes	source_registries	reported_contributor_labels	human_current_sets	mouse_current_sets	vertebrate_profile_current_sets	human_status	mouse_status	vertebrate_profile_status	current_entity_ids	species_scope_count	current_any_species	new_species_scopes	dedupe_status	notes
alx1	ALX1;Alx1	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
alx3	ALX3;Alx3	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
alx4	ALX4;Alx4	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union	new_candidate		3	false	human;vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
amh	AMH	human	TFLink					new_candidate				1	false	human	new_candidate	
anhx	ANHX	human	AnimalTFDB3;Lambert_HumanTFs					new_candidate				1	false	human	new_candidate	
ankrd1	ANKRD1;Ankrd1	human;mouse	TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
ankrd30a	ANKRD30A	human	AnimalTFDB3					new_candidate				1	false	human	new_candidate	
ankzf1	ANKZF1	human	Lambert_HumanTFs					new_candidate				1	false	human	new_candidate	
anp32e	Anp32e	mouse	TFLink						new_candidate			1	false	mouse	new_candidate	
anpep	Anpep	mouse	TFLink						new_candidate			1	false	mouse	new_candidate	
apbb1	APBB1;Apbb1	human;mouse	TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
apc	APC;Apc	human;mouse	TFLink;TRRUST	TRRUST	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon		existing_public_pair_union	existing_public_pair_union		16936	2	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
apex1	APEX1;Apex1	human;mouse	TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
apobec3b	APOBEC3B	human	TFLink					new_candidate				1	false	human	new_candidate	
ar	AR;Ar	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;DoRothEA-reviews_DoRothEA;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_DoRothEA;JASPAR_DoRothEA;KEGG-MEDICUS;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	11197	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
argfx	ARGFX	human;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs					new_candidate		new_candidate		2	false	human;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
arhgap35	ARHGAP35	human	Lambert_HumanTFs;TFLink					new_candidate				1	false	human	new_candidate	
arid1a	ARID1A;Arid1a	human;mouse	AnimalTFDB3;TFLink;TRRUST	TRRUST				existing_public_pair_union	new_candidate			2	false	mouse	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
arid1b	ARID1B;Arid1b	human;mouse	AnimalTFDB3;TFLink;TRRUST	TRRUST				existing_public_pair_union	new_candidate			2	false	mouse	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
arid2	ARID2;Arid2	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
arid3a	ARID3A;Arid3a	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;TFe_DoRothEA;TRRUST	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	16937	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
arid3b	ARID3B;Arid3b	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union	new_candidate		3	false	human;vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
arid3c	ARID3C;Arid3c	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
arid4a	ARID4A;Arid4a	human;mouse	AnimalTFDB3					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
arid4b	ARID4B;Arid4b	human;mouse	AnimalTFDB3;TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
arid5a	ARID5A;Arid5a	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
arid5b	ARID5B;Arid5b	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				new_candidate	existing_public_pair_union			2	false	human	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
arl6ip5	Arl6ip5	mouse	TFLink;TRRUST	TRRUST					existing_public_pair_union			1	false		existing_or_canonical	
arnt	ARNT;Arnt	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_DoRothEA;KEGG-MEDICUS;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;PAZAR;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	16800	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
arnt2	ARNT2;Arnt2	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
arntl	ARNTL;Arntl	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
arntl2	ARNTL2;Arntl2	human;mouse	AnimalTFDB3;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
arrb1	ARRB1	human	TFLink					new_candidate				1	false	human	new_candidate	
arx	ARX;Arx	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
ascl1	ASCL1;Ascl1	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
ascl2	ASCL2;Ascl2	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
ascl3	ASCL3;Ascl3	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
ascl4	ASCL4;Ascl4	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
ascl5	ASCL5;Ascl5	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
asf1a	ASF1A	human	TFLink					new_candidate				1	false	human	new_candidate	
ash1l	ASH1L;Ash1l	human;mouse	Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
ash2l	ASH2L;Ash2l	human;mouse	TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
asxl1	ASXL1;Asxl1	human;mouse	TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
asxl2	ASXL2	human	TFLink					new_candidate				1	false	human	new_candidate	
atad2	Atad2	mouse	TFLink						new_candidate			1	false	mouse	new_candidate	
atf1	ATF1;Atf1	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;PAZAR;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
atf2	ATF2;Atf2	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_DoRothEA;KEGG-MEDICUS;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ORegAnno;ORegAnno_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFe_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	11199	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
atf3	ATF3;Atf3	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GOA_CollecTRI;GOA_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	16728	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
atf4	ATF4;Atf4	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;JASPAR_DoRothEA;KEGG-MEDICUS;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;Pavlidis2021_CollecTRI;Pavlidis_CollecTRI2;ReMap_DoRothEA;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	16801	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
atf5	ATF5;Atf5	human;mouse	AnimalTFDB3;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
atf6	ATF6;Atf6	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;KEGG-MEDICUS;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;RegNetwork_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRED_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
atf6b	ATF6B;Atf6b	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
atf7	ATF7;Atf7	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;TFLink;TRRUST	TRRUST				existing_public_pair_union	new_candidate	new_candidate		3	false	mouse;vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
atf7ip	ATF7IP	human	TFLink					new_candidate				1	false	human	new_candidate	
atm	ATM;Atm	human;mouse	TFLink;TRRUST	TRRUST				existing_public_pair_union	existing_public_pair_union			2	false		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
atmin	ATMIN	human	AnimalTFDB3;Lambert_HumanTFs					new_candidate				1	false	human	new_candidate	
atoh1	ATOH1;Atoh1	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HOCOMOCO_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA				existing_public_pair_union	existing_public_pair_union	new_candidate		3	false	vertebrates	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
atoh7	ATOH7;Atoh7	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs					new_candidate	new_candidate	new_candidate		3	false	human;mouse;vertebrates	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
atoh8	ATOH8;Atoh8	human;mouse	AnimalTFDB3;Lambert_HumanTFs					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
atrx	ATRX;Atrx	human;mouse	TFLink;TRRUST	TRRUST				existing_public_pair_union	new_candidate			2	false	mouse	existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.
au041133	AU041133	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
aurkaip1	AURKAIP1	human	TFLink					new_candidate				1	false	human	new_candidate	
aurkb	Aurkb	mouse	TFLink						new_candidate			1	false	mouse	new_candidate	
auts2	AUTS2;Auts2	human;mouse	TFLink					new_candidate	new_candidate			2	false	human;mouse	new_candidate	Cross-species inventory collapse only; retain species-specific evidence records separately.
aw146154	AW146154	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
aw822073	AW822073	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
b020011l13rik	B020011L13Rik	mouse	AnimalTFDB3						new_candidate			1	false	mouse	new_candidate	
b1auf1	B1AUF1	mouse	OmniPath_DoRothEA	CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_CollecTRI;IntAct_CollecTRI2;IntAct_DoRothEA					existing_public_pair_union			1	false		existing_or_canonical	
b5b2n2	B5B2N2	mouse	OmniPath_DoRothEA	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;CytReg_CollecTRI;CytReg_CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;FANTOM4_DoRothEA;GEREDB_CollecTRI;GEREDB_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;IntAct_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;PAZAR;ReMap_DoRothEA;SIGNOR;SIGNOR_CollecTRI2;TFactS_CollecTRI;TFactS_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2					existing_public_pair_union			1	false		existing_or_canonical	
bach1	BACH1;Bach1	human;mouse;vertebrates	AnimalTFDB3;JASPAR_CORE;Lambert_HumanTFs;OmniPath_DoRothEA;TFLink;TRRUST	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI2;HOCOMOCO_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;PAZAR_DoRothEA;ReMap_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	canonical_tf_edge;canonical_tf_role;module_22B_regulon	existing_public_pair_union	existing_public_pair_union	canonical_name_or_species_scope_match	16802	3	true		existing_or_canonical	Cross-species inventory collapse only; retain species-specific evidence records separately.; Vertebrate JASPAR/profile scope is not treated as human/mouse evidence.
